valuation_date,portfolio_code,isin,daily_return_bps,contribution_bps
2025-03-17,FUND_B,DE0005140008,-27.72,-4.2505
2025-03-18,FUND_B,DE0005140008,-43.3,-6.5767
2025-03-19,FUND_B,DE0005140008,40.4,6.0102
2025-03-20,FUND_B,DE0005140008,11.11,1.6448
2025-03-21,FUND_B,DE0005140008,22.09,3.3032
2025-03-24,FUND_B,DE0005140008,68.74,10.1154
2025-03-25,FUND_B,DE0005140008,-35.21,-5.3288
2025-03-26,FUND_B,DE0005140008,79.73,12.1374
2025-03-27,FUND_B,DE0005140008,-22.13,-3.4065
2025-03-28,FUND_B,DE0005140008,-18.84,-2.8239
2025-03-31,FUND_B,DE0005140008,39.68,5.9183
2025-01-02,FUND_B,FR0000131104,-47.98,-8.8433
2025-01-03,FUND_B,FR0000131104,3.78,0.6807
2025-01-06,FUND_B,FR0000131104,15.25,2.7191
2025-01-07,FUND_B,FR0000131104,-30.0,-5.4852
2025-01-08,FUND_B,FR0000131104,3.7,0.648
2025-01-09,FUND_B,FR0000131104,0.76,0.1376
2025-01-10,FUND_B,FR0000131104,-40.27,-7.3035
2025-01-13,FUND_B,FR0000131104,30.03,5.3504
2025-01-14,FUND_B,FR0000131104,55.65,10.1959
2025-01-15,FUND_B,FR0000131104,116.34,20.715
2025-01-16,FUND_B,FR0000131104,61.52,11.0726
2025-01-17,FUND_B,FR0000131104,15.14,2.7176
2025-01-20,FUND_B,FR0000131104,-19.33,-3.4482
2025-01-21,FUND_B,FR0000131104,5.61,1.0221
2025-01-22,FUND_B,FR0000131104,113.41,20.5708
2025-01-23,FUND_B,FR0000131104,8.33,1.5142
2025-01-24,FUND_B,FR0000131104,-73.86,-13.1865
2025-01-27,FUND_B,FR0000131104,-28.65,-5.0613
2025-01-28,FUND_B,FR0000131104,-57.99,-10.2372
2025-01-29,FUND_B,FR0000131104,-64.84,-11.9155
2025-01-30,FUND_B,FR0000131104,-52.46,-9.5693
2025-01-31,FUND_B,FR0000131104,-5.96,-1.0705
2025-02-03,FUND_B,FR0000131104,-160.2,-28.4202
2025-02-04,FUND_B,FR0000131104,-31.43,-5.6317
2025-02-05,FUND_B,FR0000131104,-3.77,-0.6927
2025-02-06,FUND_B,FR0000131104,20.86,3.7763
2025-02-07,FUND_B,FR0000131104,-160.86,-28.5387
2025-02-10,FUND_B,FR0000131104,-136.01,-24.7597
2025-02-11,FUND_B,FR0000131104,-32.45,-5.7584
2025-02-12,FUND_B,FR0000131104,1.24,0.2278
2025-02-13,FUND_B,FR0000131104,-100.0,-18.0604
2025-02-14,FUND_B,FR0000131104,21.87,4.0147
2025-02-17,FUND_B,FR0000131104,-79.14,-14.5699
2025-02-18,FUND_B,FR0000131104,25.08,4.6229
2025-02-19,FUND_B,FR0000131104,20.41,3.6101
2025-02-20,FUND_B,FR0000131104,58.24,10.6904
2025-02-21,FUND_B,FR0000131104,-63.34,-11.4894
2025-02-24,FUND_B,FR0000131104,20.85,3.8063
2025-02-25,FUND_B,FR0000131104,38.71,7.0588
2025-02-26,FUND_B,FR0000131104,21.91,3.9971
2025-02-27,FUND_B,FR0000131104,-22.0,-3.9304
2025-02-28,FUND_B,FR0000131104,-87.12,-15.9202
2025-03-03,FUND_B,FR0000131104,-51.95,-9.1646
2025-03-04,FUND_B,FR0000131104,-2.79,-0.5079
2025-03-05,FUND_B,FR0000131104,10.55,1.8889
2025-03-06,FUND_B,FR0000131104,-67.17,-12.3782
2025-03-07,FUND_B,FR0000131104,59.11,10.367
2025-03-10,FUND_B,FR0000131104,58.46,10.7586
2025-03-11,FUND_B,FR0000131104,-56.13,-10.0488
2025-03-12,FUND_B,FR0000131104,35.81,6.5896
2025-03-13,FUND_B,FR0000131104,17.44,3.0551
2025-03-14,FUND_B,FR0000131104,-45.65,-8.32
2025-03-17,FUND_B,FR0000131104,-2.62,-0.4746
2025-03-18,FUND_B,FR0000131104,23.37,4.1733
2025-03-19,FUND_B,FR0000131104,25.74,4.7099
2025-03-20,FUND_B,FR0000131104,10.63,1.9525
2025-03-21,FUND_B,FR0000131104,-54.57,-9.7969
2025-03-24,FUND_B,FR0000131104,89.66,15.7393
2025-03-25,FUND_B,FR0000131104,-120.69,-21.7369
2025-03-26,FUND_B,FR0000131104,-49.69,-8.9206
2025-03-27,FUND_B,FR0000131104,74.75,13.2279
2025-03-28,FUND_B,FR0000131104,12.12,2.2102
2025-03-31,FUND_B,FR0000131104,46.91,8.5213
2025-01-02,FUND_B,CH0012221716,12.48,2.1187
2025-01-03,FUND_B,CH0012221716,70.27,12.1159
2025-01-06,FUND_B,CH0012221716,87.32,14.6867
2025-01-07,FUND_B,CH0012221716,64.81,11.0494
2025-01-08,FUND_B,CH0012221716,-9.92,-1.6819
2025-01-09,FUND_B,CH0012221716,-29.4,-4.9245
2025-01-10,FUND_B,CH0012221716,-8.16,-1.3553
2025-01-13,FUND_B,CH0012221716,45.54,7.793
2025-01-14,FUND_B,CH0012221716,120.83,20.0963
2025-01-15,FUND_B,CH0012221716,-44.31,-7.5737
2025-01-16,FUND_B,CH0012221716,18.24,3.0479
2025-01-17,FUND_B,CH0012221716,81.73,13.8003
2025-01-20,FUND_B,CH0012221716,0.67,0.1141
2025-01-21,FUND_B,CH0012221716,-72.88,-12.0963
2025-01-22,FUND_B,CH0012221716,-22.2,-3.82
2025-01-23,FUND_B,CH0012221716,114.78,18.9945
2025-01-24,FUND_B,CH0012221716,140.38,23.6942
2025-01-27,FUND_B,CH0012221716,12.61,2.1956
2025-01-28,FUND_B,CH0012221716,1.75,0.302
2025-01-29,FUND_B,CH0012221716,-83.65,-14.1111
2025-01-30,FUND_B,CH0012221716,-3.62,-0.6073
2025-01-31,FUND_B,CH0012221716,25.83,4.394
2025-02-03,FUND_B,CH0012221716,-55.21,-9.3391
2025-02-04,FUND_B,CH0012221716,46.19,7.7081
2025-02-05,FUND_B,CH0012221716,-34.07,-5.7027
2025-02-06,FUND_B,CH0012221716,-16.82,-2.7881
2025-02-07,FUND_B,CH0012221716,-24.25,-4.1803
2025-02-10,FUND_B,CH0012221716,25.17,4.2041
2025-02-11,FUND_B,CH0012221716,71.02,12.0025
2025-02-12,FUND_B,CH0012221716,10.91,1.8666
2025-02-13,FUND_B,CH0012221716,-81.36,-13.8476
2025-02-14,FUND_B,CH0012221716,9.32,1.5835
2025-02-17,FUND_B,CH0012221716,-81.18,-14.156
2025-02-18,FUND_B,CH0012221716,35.81,6.0747
2025-02-19,FUND_B,CH0012221716,56.69,9.6643
2025-02-20,FUND_B,CH0012221716,-21.26,-3.6141
2025-02-21,FUND_B,CH0012221716,-62.73,-10.8463
2025-02-24,FUND_B,CH0012221716,-36.68,-6.1857
2025-02-25,FUND_B,CH0012221716,-4.59,-0.7748
2025-02-26,FUND_B,CH0012221716,0.4,0.0675
2025-02-27,FUND_B,CH0012221716,68.16,11.434
2025-02-28,FUND_B,CH0012221716,39.64,6.6429
2025-03-03,FUND_B,CH0012221716,-49.01,-8.5079
2025-03-04,FUND_B,CH0012221716,-30.16,-5.1937
2025-03-05,FUND_B,CH0012221716,-15.67,-2.6953
2025-03-06,FUND_B,CH0012221716,23.14,3.916
2025-03-07,FUND_B,CH0012221716,-37.93,-6.6126
2025-03-10,FUND_B,CH0012221716,-77.34,-13.4407
2025-03-11,FUND_B,CH0012221716,26.04,4.4267
2025-03-12,FUND_B,CH0012221716,24.26,4.1448
2025-03-13,FUND_B,CH0012221716,1.84,0.3137
2025-03-14,FUND_B,CH0012221716,49.05,8.4749
2025-03-17,FUND_B,CH0012221716,-98.97,-16.9159
2025-03-18,FUND_B,CH0012221716,-41.19,-6.8516
2025-03-19,FUND_B,CH0012221716,-96.9,-16.2621
2025-03-20,FUND_B,CH0012221716,-42.82,-7.4719
2025-03-21,FUND_B,CH0012221716,-21.36,-3.6413
2025-03-24,FUND_B,CH0012221716,54.94,9.5552
2025-03-25,FUND_B,CH0012221716,-55.81,-9.4101
2025-03-26,FUND_B,CH0012221716,-100.14,-17.2899
2025-03-27,FUND_B,CH0012221716,82.24,14.3418
2025-03-28,FUND_B,CH0012221716,-49.12,-8.382
2025-03-31,FUND_B,CH0012221716,35.7,5.9352
2025-01-02,FUND_B,GB0009252882,71.7,11.3669
2025-01-03,FUND_B,GB0009252882,33.12,5.2477
2025-01-06,FUND_B,GB0009252882,19.19,3.0435
2025-01-07,FUND_B,GB0009252882,-77.37,-12.4133
2025-01-08,FUND_B,GB0009252882,32.36,5.2081
2025-01-09,FUND_B,GB0009252882,16.03,2.605
2025-01-10,FUND_B,GB0009252882,61.3,10.0244
2025-01-13,FUND_B,GB0009252882,-8.5,-1.3266
2025-01-14,FUND_B,GB0009252882,27.15,4.2965
2025-01-15,FUND_B,GB0009252882,86.84,13.7014
2025-01-16,FUND_B,GB0009252882,-71.72,-11.6189
2025-01-17,FUND_B,GB0009252882,7.28,1.1882
2025-01-20,FUND_B,GB0009252882,-32.69,-5.2215
2025-01-21,FUND_B,GB0009252882,64.31,10.2406
2025-01-22,FUND_B,GB0009252882,-121.95,-19.1813
2025-01-23,FUND_B,GB0009252882,41.01,6.6857
2025-01-24,FUND_B,GB0009252882,19.0,3.0547
2025-01-27,FUND_B,GB0009252882,-10.52,-1.7363
2025-01-28,FUND_B,GB0009252882,38.59,6.1112
2025-01-29,FUND_B,GB0009252882,-90.46,-14.2705
2025-01-30,FUND_B,GB0009252882,-35.88,-5.7669
2025-01-31,FUND_B,GB0009252882,-109.47,-17.6075
2025-02-03,FUND_B,GB0009252882,-66.3,-10.8297
2025-02-04,FUND_B,GB0009252882,-77.31,-12.0038
2025-02-05,FUND_B,GB0009252882,-59.26,-9.3728
2025-02-06,FUND_B,GB0009252882,-93.83,-14.9612
2025-02-07,FUND_B,GB0009252882,31.41,5.1718
2025-02-10,FUND_B,GB0009252882,42.15,6.9162
2025-02-11,FUND_B,GB0009252882,52.11,8.5467
2025-02-12,FUND_B,GB0009252882,-0.96,-0.1497
2025-02-13,FUND_B,GB0009252882,58.04,9.3655
2025-02-14,FUND_B,GB0009252882,-17.28,-2.7494
2025-02-17,FUND_B,GB0009252882,16.31,2.5975
2025-02-18,FUND_B,GB0009252882,-41.44,-6.4219
2025-02-19,FUND_B,GB0009252882,-3.87,-0.6221
2025-02-20,FUND_B,GB0009252882,-73.58,-11.7593
2025-02-21,FUND_B,GB0009252882,-9.22,-1.4932
2025-02-24,FUND_B,GB0009252882,-114.83,-18.7244
2025-02-25,FUND_B,GB0009252882,43.6,7.075
2025-02-26,FUND_B,GB0009252882,-88.14,-13.9108
2025-02-27,FUND_B,GB0009252882,-17.66,-2.8456
2025-02-28,FUND_B,GB0009252882,59.61,9.5937
2025-03-03,FUND_B,GB0009252882,-25.34,-3.9649
2025-03-04,FUND_B,GB0009252882,40.32,6.2596
2025-03-05,FUND_B,GB0009252882,-46.67,-7.2338
2025-03-06,FUND_B,GB0009252882,42.55,6.8651
2025-03-07,FUND_B,GB0009252882,4.96,0.7945
2025-03-10,FUND_B,GB0009252882,1.0,0.1573
2025-03-11,FUND_B,GB0009252882,86.71,13.7242
2025-03-12,FUND_B,GB0009252882,41.14,6.6648
2025-03-13,FUND_B,GB0009252882,76.42,12.5039
2025-03-14,FUND_B,GB0009252882,-33.59,-5.4967
2025-03-17,FUND_B,GB0009252882,80.21,12.9538
2025-03-18,FUND_B,GB0009252882,73.34,12.0263
2025-03-19,FUND_B,GB0009252882,-48.52,-7.6534
2025-03-20,FUND_B,GB0009252882,-26.09,-4.197
2025-03-21,FUND_B,GB0009252882,-75.16,-11.7747
2025-03-24,FUND_B,GB0009252882,-61.56,-10.0399
2025-03-25,FUND_B,GB0009252882,-30.14,-4.822
2025-03-26,FUND_B,GB0009252882,1.79,0.2815
2025-03-27,FUND_B,GB0009252882,-61.89,-9.7546
2025-03-28,FUND_B,GB0009252882,-89.61,-14.2824
2025-03-31,FUND_B,GB0009252882,61.85,10.1954
2025-01-02,FUND_B,JP3633400001,-0.19,-0.033
2025-01-03,FUND_B,JP3633400001,-8.56,-1.4157
2025-01-06,FUND_B,JP3633400001,-21.06,-3.6304
2025-01-07,FUND_B,JP3633400001,48.42,8.2253
2025-01-08,FUND_B,JP3633400001,-3.75,-0.6362
2025-01-09,FUND_B,JP3633400001,30.39,5.2177
2025-01-10,FUND_B,JP3633400001,-65.6,-11.1745
2025-01-13,FUND_B,JP3633400001,11.42,1.9872
2025-01-14,FUND_B,JP3633400001,-42.44,-7.3019
2025-01-15,FUND_B,JP3633400001,-42.03,-7.1515
2025-01-16,FUND_B,JP3633400001,22.4,3.7793
2025-01-17,FUND_B,JP3633400001,-96.01,-16.3065
2025-01-20,FUND_B,JP3633400001,13.03,2.1815
2025-01-21,FUND_B,JP3633400001,-5.83,-1.0152
2025-01-22,FUND_B,JP3633400001,70.32,11.944
2025-01-23,FUND_B,JP3633400001,-140.69,-23.8678
2025-01-24,FUND_B,JP3633400001,-72.76,-12.6967
2025-01-27,FUND_B,JP3633400001,-5.85,-0.9794
2025-01-28,FUND_B,JP3633400001,43.75,7.5043
2025-01-29,FUND_B,JP3633400001,-28.91,-4.9493
2025-01-30,FUND_B,JP3633400001,28.57,4.8597
2025-01-31,FUND_B,JP3633400001,-60.52,-10.334
2025-02-03,FUND_B,JP3633400001,59.17,9.9606
2025-02-04,FUND_B,JP3633400001,-78.41,-13.5115
2025-02-05,FUND_B,JP3633400001,-34.51,-5.7844
2025-02-06,FUND_B,JP3633400001,6.0,1.039
2025-02-07,FUND_B,JP3633400001,-20.04,-3.385
2025-02-10,FUND_B,JP3633400001,82.65,13.7195
2025-02-11,FUND_B,JP3633400001,-18.63,-3.1604
2025-02-12,FUND_B,JP3633400001,34.62,5.8887
2025-02-13,FUND_B,JP3633400001,-8.27,-1.3899
2025-02-14,FUND_B,JP3633400001,68.05,11.4376
2025-02-17,FUND_B,JP3633400001,-85.14,-14.5224
2025-02-18,FUND_B,JP3633400001,-46.77,-7.9121
2025-02-19,FUND_B,JP3633400001,79.16,13.6444
2025-02-20,FUND_B,JP3633400001,17.13,2.8902
2025-02-21,FUND_B,JP3633400001,62.93,10.7401
2025-02-24,FUND_B,JP3633400001,38.44,6.3942
2025-02-25,FUND_B,JP3633400001,19.81,3.3273
2025-02-26,FUND_B,JP3633400001,93.06,15.7858
2025-02-27,FUND_B,JP3633400001,-29.61,-5.0242
2025-02-28,FUND_B,JP3633400001,4.66,0.7748
2025-03-03,FUND_B,JP3633400001,-65.79,-11.2188
2025-03-04,FUND_B,JP3633400001,-0.03,-0.0051
2025-03-05,FUND_B,JP3633400001,-30.34,-5.1348
2025-03-06,FUND_B,JP3633400001,-124.99,-20.9521
2025-03-07,FUND_B,JP3633400001,158.69,26.5801
2025-03-10,FUND_B,JP3633400001,-1.18,-0.1962
2025-03-11,FUND_B,JP3633400001,68.65,12.0271
2025-03-12,FUND_B,JP3633400001,26.42,4.4862
2025-03-13,FUND_B,JP3633400001,-85.97,-14.9791
2025-03-14,FUND_B,JP3633400001,68.93,11.5113
2025-03-17,FUND_B,JP3633400001,-3.37,-0.5654
2025-03-18,FUND_B,JP3633400001,133.86,22.7357
2025-03-19,FUND_B,JP3633400001,21.81,3.6949
2025-03-20,FUND_B,JP3633400001,25.18,4.1804
2025-03-21,FUND_B,JP3633400001,-2.58,-0.4469
2025-03-24,FUND_B,JP3633400001,55.36,9.2855
2025-03-25,FUND_B,JP3633400001,21.08,3.5774
2025-03-26,FUND_B,JP3633400001,-55.0,-9.431
2025-03-27,FUND_B,JP3633400001,-107.83,-18.3843
2025-03-28,FUND_B,JP3633400001,-47.8,-8.1774
2025-03-31,FUND_B,JP3633400001,58.08,9.7362
2025-01-02,FUND_B,AU000000BHP4,40.15,6.7327
2025-01-03,FUND_B,AU000000BHP4,-62.41,-10.6528
2025-01-06,FUND_B,AU000000BHP4,-72.84,-12.2169
2025-01-07,FUND_B,AU000000BHP4,54.54,9.3464
2025-01-08,FUND_B,AU000000BHP4,18.75,3.2731
2025-01-09,FUND_B,AU000000BHP4,-19.13,-3.1646
2025-01-10,FUND_B,AU000000BHP4,-24.9,-4.2571
2025-01-13,FUND_B,AU000000BHP4,106.42,18.2236
2025-01-14,FUND_B,AU000000BHP4,7.37,1.249
2025-01-15,FUND_B,AU000000BHP4,48.35,8.2955
2025-01-16,FUND_B,AU000000BHP4,53.29,9.2479
2025-01-17,FUND_B,AU000000BHP4,-34.99,-5.897
2025-01-20,FUND_B,AU000000BHP4,53.73,9.4352
2025-01-21,FUND_B,AU000000BHP4,58.41,10.0857
2025-01-22,FUND_B,AU000000BHP4,-86.73,-14.7362
2025-01-23,FUND_B,AU000000BHP4,-22.39,-3.8327
2025-01-24,FUND_B,AU000000BHP4,-113.59,-19.055
2025-01-27,FUND_B,AU000000BHP4,70.21,12.0195
2025-01-28,FUND_B,AU000000BHP4,-74.71,-12.6762
2025-01-29,FUND_B,AU000000BHP4,71.86,11.9526
2025-01-30,FUND_B,AU000000BHP4,32.3,5.5833
2025-01-31,FUND_B,AU000000BHP4,66.38,11.3184
2025-02-03,FUND_B,AU000000BHP4,110.82,18.9029
2025-02-04,FUND_B,AU000000BHP4,8.47,1.454
2025-02-05,FUND_B,AU000000BHP4,-108.93,-18.2151
2025-02-06,FUND_B,AU000000BHP4,-58.27,-9.6923
2025-02-07,FUND_B,AU000000BHP4,-17.15,-2.8862
2025-02-10,FUND_B,AU000000BHP4,-65.59,-11.3059
2025-02-11,FUND_B,AU000000BHP4,124.84,20.8449
2025-02-12,FUND_B,AU000000BHP4,25.81,4.3988
2025-02-13,FUND_B,AU000000BHP4,-22.11,-3.7242
2025-02-14,FUND_B,AU000000BHP4,77.41,13.0448
2025-02-17,FUND_B,AU000000BHP4,41.24,6.8433
2025-02-18,FUND_B,AU000000BHP4,-16.78,-2.8156
2025-02-19,FUND_B,AU000000BHP4,72.01,12.2914
2025-02-20,FUND_B,AU000000BHP4,-48.36,-8.2368
2025-02-21,FUND_B,AU000000BHP4,-42.4,-7.0679
2025-02-24,FUND_B,AU000000BHP4,56.03,9.38
2025-02-25,FUND_B,AU000000BHP4,43.81,7.284
2025-02-26,FUND_B,AU000000BHP4,54.91,9.5621
2025-02-27,FUND_B,AU000000BHP4,-38.12,-6.4565
2025-02-28,FUND_B,AU000000BHP4,18.23,3.1234
2025-03-03,FUND_B,AU000000BHP4,26.83,4.5002
2025-03-04,FUND_B,AU000000BHP4,89.25,14.8554
2025-03-05,FUND_B,AU000000BHP4,-19.9,-3.4295
2025-03-06,FUND_B,AU000000BHP4,-32.83,-5.5069
2025-03-07,FUND_B,AU000000BHP4,63.63,10.9029
2025-03-10,FUND_B,AU000000BHP4,47.38,8.1246
2025-03-11,FUND_B,AU000000BHP4,-42.44,-7.0997
2025-03-12,FUND_B,AU000000BHP4,26.05,4.3495
2025-03-13,FUND_B,AU000000BHP4,110.48,18.8406
2025-03-14,FUND_B,AU000000BHP4,-59.05,-9.9247
2025-03-17,FUND_B,AU000000BHP4,-37.02,-6.1207
2025-03-18,FUND_B,AU000000BHP4,33.19,5.6214
2025-03-19,FUND_B,AU000000BHP4,79.38,13.755
2025-03-20,FUND_B,AU000000BHP4,-45.87,-7.655
2025-03-21,FUND_B,AU000000BHP4,-12.48,-2.129
2025-03-24,FUND_B,AU000000BHP4,69.13,11.9291
2025-03-25,FUND_B,AU000000BHP4,-0.26,-0.0443
2025-03-26,FUND_B,AU000000BHP4,-55.92,-9.3316
2025-03-27,FUND_B,AU000000BHP4,-59.09,-9.8452
2025-03-28,FUND_B,AU000000BHP4,9.02,1.5031
2025-03-31,FUND_B,AU000000BHP4,14.52,2.4752
2025-01-02,FUND_C,XS1000000001,19.62,3.5993
2025-01-03,FUND_C,XS1000000001,-19.36,-3.4915
2025-01-06,FUND_C,XS1000000001,-19.86,-3.6458
2025-01-07,FUND_C,XS1000000001,6.78,1.2099
2025-01-08,FUND_C,XS1000000001,-41.93,-7.5169
2025-01-09,FUND_C,XS1000000001,-26.53,-4.7277
2025-01-10,FUND_C,XS1000000001,-24.26,-4.3118
2025-01-13,FUND_C,XS1000000001,21.76,3.8367
2025-01-14,FUND_C,XS1000000001,13.18,2.3804
2025-01-15,FUND_C,XS1000000001,38.65,6.8536
2025-01-16,FUND_C,XS1000000001,-19.03,-3.4696
2025-01-17,FUND_C,XS1000000001,49.32,8.8941
2025-01-20,FUND_C,XS1000000001,0.84,0.1513
2025-01-21,FUND_C,XS1000000001,-0.93,-0.1689
2025-01-22,FUND_C,XS1000000001,-23.16,-4.1049
2025-01-23,FUND_C,XS1000000001,-14.48,-2.6434
2025-01-24,FUND_C,XS1000000001,-0.5,-0.0891
2025-01-27,FUND_C,XS1000000001,22.23,4.0747
2025-01-28,FUND_C,XS1000000001,-4.38,-0.7994
2025-01-29,FUND_C,XS1000000001,12.32,2.1752
2025-01-30,FUND_C,XS1000000001,6.73,1.1991
2025-01-31,FUND_C,XS1000000001,7.07,1.2735
2025-02-03,FUND_C,XS1000000001,-31.66,-5.7496
2025-02-04,FUND_C,XS1000000001,60.6,10.7748
2025-02-05,FUND_C,XS1000000001,-30.83,-5.6927
2025-02-06,FUND_C,XS1000000001,49.06,8.7365
2025-02-07,FUND_C,XS1000000001,19.73,3.5222
2025-02-10,FUND_C,XS1000000001,43.08,7.7157
2025-02-11,FUND_C,XS1000000001,19.71,3.4789
2025-02-12,FUND_C,XS1000000001,-5.94,-1.0543
2025-02-13,FUND_C,XS1000000001,-41.66,-7.4149
2025-02-14,FUND_C,XS1000000001,-24.39,-4.396
2025-02-17,FUND_C,XS1000000001,7.42,1.3442
2025-02-18,FUND_C,XS1000000001,0.15,0.0265
2025-02-19,FUND_C,XS1000000001,-21.07,-3.7791
2025-02-20,FUND_C,XS1000000001,9.75,1.7984
2025-02-21,FUND_C,XS1000000001,-25.65,-4.6553
2025-02-24,FUND_C,XS1000000001,26.95,4.9156
2025-02-25,FUND_C,XS1000000001,3.98,0.697
2025-02-26,FUND_C,XS1000000001,-22.29,-3.9463
2025-02-27,FUND_C,XS1000000001,12.97,2.3013
2025-02-28,FUND_C,XS1000000001,-20.2,-3.5801
2025-03-03,FUND_C,XS1000000001,-31.25,-5.7318
2025-03-04,FUND_C,XS1000000001,-54.65,-9.9368
2025-03-05,FUND_C,XS1000000001,57.32,10.007
2025-03-06,FUND_C,XS1000000001,45.65,8.164
2025-03-07,FUND_C,XS1000000001,12.41,2.2416
2025-03-10,FUND_C,XS1000000001,0.14,0.0255
2025-03-11,FUND_C,XS1000000001,-31.72,-5.7424
2025-03-12,FUND_C,XS1000000001,-25.89,-4.6717
2025-03-13,FUND_C,XS1000000001,38.37,6.865
2025-03-14,FUND_C,XS1000000001,-22.01,-3.9625
2025-03-17,FUND_C,XS1000000001,15.45,2.7396
2025-03-18,FUND_C,XS1000000001,34.07,6.0866
2025-03-19,FUND_C,XS1000000001,54.53,9.7186
2025-03-20,FUND_C,XS1000000001,-11.36,-2.0825
2025-03-21,FUND_C,XS1000000001,-5.01,-0.9181
2025-03-24,FUND_C,XS1000000001,-22.19,-4.0694
2025-03-25,FUND_C,XS1000000001,-36.94,-6.6453
2025-03-26,FUND_C,XS1000000001,14.2,2.6091
2025-03-27,FUND_C,XS1000000001,21.5,3.9477
2025-03-28,FUND_C,XS1000000001,21.55,3.8875
2025-03-31,FUND_C,XS1000000001,-27.93,-5.1964
2025-01-02,FUND_C,XS1000000002,9.43,1.8419
2025-01-03,FUND_C,XS1000000002,3.34,0.6812
2025-01-06,FUND_C,XS1000000002,-23.09,-4.702
2025-01-07,FUND_C,XS1000000002,-72.28,-14.6253
2025-01-08,FUND_C,XS1000000002,4.22,0.8455
2025-01-09,FUND_C,XS1000000002,-29.15,-5.7249
2025-01-10,FUND_C,XS1000000002,-21.72,-4.3037
2025-01-13,FUND_C,XS1000000002,-5.5,-1.1094
2025-01-14,FUND_C,XS1000000002,-46.13,-9.3628
2025-01-15,FUND_C,XS1000000002,-27.5,-5.6012
2025-01-16,FUND_C,XS1000000002,-9.16,-1.8892
2025-01-17,FUND_C,XS1000000002,-60.06,-11.8197
2025-01-20,FUND_C,XS1000000002,-32.51,-6.5197
2025-01-21,FUND_C,XS1000000002,-38.56,-7.6651
2025-01-22,FUND_C,XS1000000002,21.79,4.3964
2025-01-23,FUND_C,XS1000000002,-3.28,-0.6454
2025-01-24,FUND_C,XS1000000002,36.29,7.3327
2025-01-27,FUND_C,XS1000000002,-7.99,-1.6191
2025-01-28,FUND_C,XS1000000002,24.31,4.7999
2025-01-29,FUND_C,XS1000000002,5.39,1.0825
2025-01-30,FUND_C,XS1000000002,17.76,3.4898
2025-01-31,FUND_C,XS1000000002,7.9,1.5758
2025-02-03,FUND_C,XS1000000002,5.49,1.1276
2025-02-04,FUND_C,XS1000000002,43.16,8.6974
2025-02-05,FUND_C,XS1000000002,-12.26,-2.5043
2025-02-06,FUND_C,XS1000000002,11.37,2.291
2025-02-07,FUND_C,XS1000000002,30.7,6.2751
2025-02-10,FUND_C,XS1000000002,8.37,1.7102
2025-02-11,FUND_C,XS1000000002,-12.85,-2.5975
2025-02-12,FUND_C,XS1000000002,6.05,1.204
2025-02-13,FUND_C,XS1000000002,12.08,2.4314
2025-02-14,FUND_C,XS1000000002,-32.38,-6.5102
2025-02-17,FUND_C,XS1000000002,7.95,1.5589
2025-02-18,FUND_C,XS1000000002,36.4,7.362
2025-02-19,FUND_C,XS1000000002,12.73,2.6124
2025-02-20,FUND_C,XS1000000002,-39.42,-8.0344
2025-02-21,FUND_C,XS1000000002,-22.88,-4.6205
2025-02-24,FUND_C,XS1000000002,-6.22,-1.2063
2025-02-25,FUND_C,XS1000000002,-4.95,-0.9751
2025-02-26,FUND_C,XS1000000002,32.58,6.4224
2025-02-27,FUND_C,XS1000000002,12.56,2.4916
2025-02-28,FUND_C,XS1000000002,2.97,0.5993
2025-03-03,FUND_C,XS1000000002,25.54,5.112
2025-03-04,FUND_C,XS1000000002,-18.35,-3.5649
2025-03-05,FUND_C,XS1000000002,-42.96,-8.7216
2025-03-06,FUND_C,XS1000000002,-27.51,-5.5181
2025-03-07,FUND_C,XS1000000002,48.71,9.6911
2025-03-10,FUND_C,XS1000000002,11.1,2.1569
2025-03-11,FUND_C,XS1000000002,10.41,2.1058
2025-03-12,FUND_C,XS1000000002,29.5,5.9043
2025-03-13,FUND_C,XS1000000002,55.64,11.2143
2025-03-14,FUND_C,XS1000000002,-41.37,-8.2949
2025-03-17,FUND_C,XS1000000002,-14.69,-2.9632
2025-03-18,FUND_C,XS1000000002,38.12,7.5361
2025-03-19,FUND_C,XS1000000002,1.37,0.2715
2025-03-20,FUND_C,XS1000000002,22.97,4.511
2025-03-21,FUND_C,XS1000000002,-27.36,-5.4264
2025-03-24,FUND_C,XS1000000002,-6.43,-1.2876
2025-03-25,FUND_C,XS1000000002,-26.83,-5.2764
2025-03-26,FUND_C,XS1000000002,-16.02,-3.1401
2025-03-27,FUND_C,XS1000000002,53.88,10.6809
2025-03-28,FUND_C,XS1000000002,0.64,0.1287
2025-03-31,FUND_C,XS1000000002,-6.83,-1.3508
2025-01-02,FUND_C,XS1000000003,-7.85,-1.7464
2025-01-03,FUND_C,XS1000000003,12.57,2.8321
2025-01-06,FUND_C,XS1000000003,9.81,2.1087
2025-01-07,FUND_C,XS1000000003,26.81,5.8436
2025-01-08,FUND_C,XS1000000003,-18.02,-4.0097
2025-01-09,FUND_C,XS1000000003,63.78,14.3357
2025-01-10,FUND_C,XS1000000003,32.28,7.1662
2025-01-13,FUND_C,XS1000000003,-26.93,-6.0113
2025-01-14,FUND_C,XS1000000003,-13.27,-2.9054
2025-01-15,FUND_C,XS1000000003,26.37,5.6786
2025-01-16,FUND_C,XS1000000003,9.57,2.0925
